feature,clsname,val_score,malware,test_score
tfidfvectorizer_ngram3,One-Class SVM,0.4111111111111111,mimic,0.64
tfidfvectorizer_ngram3,One-Class SVM,0.4111111111111111,noise,0.8433333333333334
tfidfvectorizer_ngram3,One-Class SVM,0.4111111111111111,repeat,0.61
tfidfvectorizer_ngram3,One-Class SVM,0.4111111111111111,spoof,0.8466666666666667
tfidfvectorizer_ngram3,One-Class SVM,0.4111111111111111,total,0.6847619047619048
tfidfvectorizer_ngram3,Robust covariance,0.9111111111111111,delay,0.06
tfidfvectorizer_ngram3,Robust covariance,0.9111111111111111,confusion,0.08666666666666667
tfidfvectorizer_ngram3,Robust covariance,0.9111111111111111,freeze,0.07333333333333333
tfidfvectorizer_ngram3,Robust covariance,0.9111111111111111,mimic,0.04666666666666667
tfidfvectorizer_ngram3,Robust covariance,0.9111111111111111,noise,0.5866666666666667
tfidfvectorizer_ngram3,Robust covariance,0.9111111111111111,repeat,0.06333333333333334
tfidfvectorizer_ngram3,Robust covariance,0.9111111111111111,spoof,0.59
tfidfvectorizer_ngram3,Robust covariance,0.9111111111111111,total,0.21523809523809523
tfidfvectorizer_ngram3,SGD One-Class SVM,1.0,delay,0.0
tfidfvectorizer_ngram3,SGD One-Class SVM,1.0,confusion,0.0
tfidfvectorizer_ngram3,SGD One-Class SVM,1.0,freeze,0.0
tfidfvectorizer_ngram3,SGD One-Class SVM,1.0,mimic,0.0
tfidfvectorizer_ngram3,SGD One-Class SVM,1.0,noise,0.0
tfidfvectorizer_ngram3,SGD One-Class SVM,1.0,repeat,0.0
tfidfvectorizer_ngram3,SGD One-Class SVM,1.0,spoof,0.0
tfidfvectorizer_ngram3,SGD One-Class SVM,1.0,total,0.0
tfidfvectorizer_ngram3,Local Outlier Factor,0.1111111111111111,delay,0.0
tfidfvectorizer_ngram3,Local Outlier Factor,0.1111111111111111,confusion,0.0
tfidfvectorizer_ngram3,Local Outlier Factor,0.1111111111111111,freeze,0.0
tfidfvectorizer_ngram3,Local Outlier Factor,0.1111111111111111,mimic,0.0
tfidfvectorizer_ngram3,Local Outlier Factor,0.1111111111111111,noise,0.0
tfidfvectorizer_ngram3,Local Outlier Factor,0.1111111111111111,repeat,0.0
tfidfvectorizer_ngram3,Local Outlier Factor,0.1111111111111111,spoof,0.0
tfidfvectorizer_ngram3,Local Outlier Factor,0.1111111111111111,total,0.0
