feature,clsname,val_score,malware,test_score
index_sequence_features,Isolation Forest,0.9333333333333333,noise,0.25666666666666665
index_sequence_features,Isolation Forest,0.9333333333333333,repeat,0.07
index_sequence_features,Isolation Forest,0.9333333333333333,spoof,0.25666666666666665
index_sequence_features,Isolation Forest,0.9333333333333333,total,0.11476190476190476
index_sequence_features,One-Class SVM,0.3888888888888889,delay,0.5
index_sequence_features,One-Class SVM,0.3888888888888889,confusion,0.53
index_sequence_features,One-Class SVM,0.3888888888888889,freeze,0.52
index_sequence_features,One-Class SVM,0.3888888888888889,mimic,0.53
index_sequence_features,One-Class SVM,0.3888888888888889,noise,0.9933333333333333
index_sequence_features,One-Class SVM,0.3888888888888889,repeat,0.5733333333333334
index_sequence_features,One-Class SVM,0.3888888888888889,spoof,1.0
index_sequence_features,One-Class SVM,0.3888888888888889,total,0.6638095238095238
index_sequence_features,SGD One-Class SVM,1.0,delay,0.0
index_sequence_features,SGD One-Class SVM,1.0,confusion,0.0
index_sequence_features,SGD One-Class SVM,1.0,freeze,0.0
index_sequence_features,SGD One-Class SVM,1.0,mimic,0.0
index_sequence_features,SGD One-Class SVM,1.0,noise,0.0
index_sequence_features,SGD One-Class SVM,1.0,repeat,0.0
index_sequence_features,SGD One-Class SVM,1.0,spoof,0.0
index_sequence_features,SGD One-Class SVM,1.0,total,0.0
index_sequence_features,Local Outlier Factor,0.08888888888888889,delay,0.0
index_sequence_features,Local Outlier Factor,0.08888888888888889,confusion,0.0
index_sequence_features,Local Outlier Factor,0.08888888888888889,freeze,0.0
index_sequence_features,Local Outlier Factor,0.08888888888888889,mimic,0.0
index_sequence_features,Local Outlier Factor,0.08888888888888889,noise,0.0
index_sequence_features,Local Outlier Factor,0.08888888888888889,repeat,0.0
index_sequence_features,Local Outlier Factor,0.08888888888888889,spoof,0.0
index_sequence_features,Local Outlier Factor,0.08888888888888889,total,0.0
onehot_sequence_features,Isolation Forest,0.9333333333333333,delay,0.03
onehot_sequence_features,Isolation Forest,0.9333333333333333,confusion,0.023333333333333334
onehot_sequence_features,Isolation Forest,0.9333333333333333,freeze,0.03
onehot_sequence_features,Isolation Forest,0.9333333333333333,mimic,0.02666666666666667
onehot_sequence_features,Isolation Forest,0.9333333333333333,noise,0.16
onehot_sequence_features,Isolation Forest,0.9333333333333333,repeat,0.05333333333333334
onehot_sequence_features,Isolation Forest,0.9333333333333333,spoof,0.14
onehot_sequence_features,Isolation Forest,0.9333333333333333,total,0.06619047619047619
onehot_sequence_features,One-Class SVM,0.5333333333333333,delay,0.4033333333333333
onehot_sequence_features,One-Class SVM,0.5333333333333333,confusion,0.43
onehot_sequence_features,One-Class SVM,0.5333333333333333,freeze,0.44666666666666666
onehot_sequence_features,One-Class SVM,0.5333333333333333,mimic,0.42
onehot_sequence_features,One-Class SVM,0.5333333333333333,noise,1.0
onehot_sequence_features,One-Class SVM,0.5333333333333333,repeat,0.49
onehot_sequence_features,One-Class SVM,0.5333333333333333,spoof,1.0
onehot_sequence_features,One-Class SVM,0.5333333333333333,total,0.5985714285714285
onehot_sequence_features,SGD One-Class SVM,0.9888888888888889,delay,0.0
onehot_sequence_features,SGD One-Class SVM,0.9888888888888889,confusion,0.0
onehot_sequence_features,SGD One-Class SVM,0.9888888888888889,freeze,0.0
onehot_sequence_features,SGD One-Class SVM,0.9888888888888889,mimic,0.0
onehot_sequence_features,SGD One-Class SVM,0.9888888888888889,noise,0.0
onehot_sequence_features,SGD One-Class SVM,0.9888888888888889,repeat,0.0
onehot_sequence_features,SGD One-Class SVM,0.9888888888888889,spoof,0.0033333333333333335
onehot_sequence_features,SGD One-Class SVM,0.9888888888888889,total,0.0004761904761904762
onehot_sequence_features,Local Outlier Factor,0.05555555555555555,delay,0.0
onehot_sequence_features,Local Outlier Factor,0.05555555555555555,confusion,0.0
onehot_sequence_features,Local Outlier Factor,0.05555555555555555,freeze,0.0
onehot_sequence_features,Local Outlier Factor,0.05555555555555555,mimic,0.0
onehot_sequence_features,Local Outlier Factor,0.05555555555555555,noise,0.0
onehot_sequence_features,Local Outlier Factor,0.05555555555555555,repeat,0.0
onehot_sequence_features,Local Outlier Factor,0.05555555555555555,spoof,0.0
onehot_sequence_features,Local Outlier Factor,0.05555555555555555,total,0.0
tfidfvectorizer_ngram1,Isolation Forest,0.9222222222222223,delay,0.1
tfidfvectorizer_ngram1,Isolation Forest,0.9222222222222223,confusion,0.056666666666666664
tfidfvectorizer_ngram1,Isolation Forest,0.9222222222222223,freeze,0.06666666666666667
tfidfvectorizer_ngram1,Isolation Forest,0.9222222222222223,mimic,0.06333333333333334
tfidfvectorizer_ngram1,Isolation Forest,0.9222222222222223,noise,1.0
tfidfvectorizer_ngram1,Isolation Forest,0.9222222222222223,repeat,0.11333333333333333
tfidfvectorizer_ngram1,Isolation Forest,0.9222222222222223,spoof,1.0
tfidfvectorizer_ngram1,Isolation Forest,0.9222222222222223,total,0.34285714285714286
tfidfvectorizer_ngram1,One-Class SVM,1.0,delay,0.02
tfidfvectorizer_ngram1,One-Class SVM,1.0,confusion,0.0033333333333333335
tfidfvectorizer_ngram1,One-Class SVM,1.0,freeze,0.016666666666666666
tfidfvectorizer_ngram1,One-Class SVM,1.0,mimic,0.013333333333333334
tfidfvectorizer_ngram1,One-Class SVM,1.0,noise,1.0
tfidfvectorizer_ngram1,One-Class SVM,1.0,repeat,0.05333333333333334
tfidfvectorizer_ngram1,One-Class SVM,1.0,spoof,1.0
tfidfvectorizer_ngram1,One-Class SVM,1.0,total,0.30095238095238097
tfidfvectorizer_ngram1,Robust covariance,0.9222222222222223,delay,0.1
tfidfvectorizer_ngram1,Robust covariance,0.9222222222222223,confusion,0.11
tfidfvectorizer_ngram1,Robust covariance,0.9222222222222223,freeze,0.06666666666666667
tfidfvectorizer_ngram1,Robust covariance,0.9222222222222223,mimic,0.09666666666666666
tfidfvectorizer_ngram1,Robust covariance,0.9222222222222223,noise,1.0
tfidfvectorizer_ngram1,Robust covariance,0.9222222222222223,repeat,0.11
tfidfvectorizer_ngram1,Robust covariance,0.9222222222222223,spoof,1.0
tfidfvectorizer_ngram1,Robust covariance,0.9222222222222223,total,0.3547619047619048
tfidfvectorizer_ngram1,SGD One-Class SVM,1.0,delay,0.0
tfidfvectorizer_ngram1,SGD One-Class SVM,1.0,confusion,0.0
tfidfvectorizer_ngram1,SGD One-Class SVM,1.0,freeze,0.0
tfidfvectorizer_ngram1,SGD One-Class SVM,1.0,mimic,0.0
tfidfvectorizer_ngram1,SGD One-Class SVM,1.0,noise,0.0
tfidfvectorizer_ngram1,SGD One-Class SVM,1.0,repeat,0.0
tfidfvectorizer_ngram1,SGD One-Class SVM,1.0,spoof,0.0
tfidfvectorizer_ngram1,SGD One-Class SVM,1.0,total,0.0
tfidfvectorizer_ngram1,Local Outlier Factor,0.08888888888888889,delay,0.0
tfidfvectorizer_ngram1,Local Outlier Factor,0.08888888888888889,confusion,0.0
tfidfvectorizer_ngram1,Local Outlier Factor,0.08888888888888889,freeze,0.0
tfidfvectorizer_ngram1,Local Outlier Factor,0.08888888888888889,mimic,0.0
tfidfvectorizer_ngram1,Local Outlier Factor,0.08888888888888889,noise,0.0
tfidfvectorizer_ngram1,Local Outlier Factor,0.08888888888888889,repeat,0.0
tfidfvectorizer_ngram1,Local Outlier Factor,0.08888888888888889,spoof,0.0
tfidfvectorizer_ngram1,Local Outlier Factor,0.08888888888888889,total,0.0
tfidfvectorizer_ngram2,Isolation Forest,0.9,delay,0.09666666666666666
tfidfvectorizer_ngram2,Isolation Forest,0.9,confusion,0.30333333333333334
tfidfvectorizer_ngram2,Isolation Forest,0.9,freeze,0.09
tfidfvectorizer_ngram2,Isolation Forest,0.9,mimic,0.3
tfidfvectorizer_ngram2,Isolation Forest,0.9,noise,0.21666666666666667
tfidfvectorizer_ngram2,Isolation Forest,0.9,repeat,0.22333333333333333
tfidfvectorizer_ngram2,Isolation Forest,0.9,spoof,0.26
tfidfvectorizer_ngram2,Isolation Forest,0.9,total,0.21285714285714286
tfidfvectorizer_ngram2,One-Class SVM,0.9222222222222223,delay,0.09333333333333334
tfidfvectorizer_ngram2,One-Class SVM,0.9222222222222223,confusion,0.016666666666666666
tfidfvectorizer_ngram2,One-Class SVM,0.9222222222222223,freeze,0.06333333333333334
tfidfvectorizer_ngram2,One-Class SVM,0.9222222222222223,mimic,0.02
tfidfvectorizer_ngram2,One-Class SVM,0.9222222222222223,noise,1.0
tfidfvectorizer_ngram2,One-Class SVM,0.9222222222222223,repeat,0.08666666666666667
tfidfvectorizer_ngram2,One-Class SVM,0.9222222222222223,spoof,1.0
tfidfvectorizer_ngram2,One-Class SVM,0.9222222222222223,total,0.32571428571428573
tfidfvectorizer_ngram2,Robust covariance,0.9444444444444444,delay,0.08333333333333333
tfidfvectorizer_ngram2,Robust covariance,0.9444444444444444,confusion,0.04666666666666667
tfidfvectorizer_ngram2,Robust covariance,0.9444444444444444,freeze,0.06333333333333334
tfidfvectorizer_ngram2,Robust covariance,0.9444444444444444,mimic,0.04666666666666667
tfidfvectorizer_ngram2,Robust covariance,0.9444444444444444,noise,1.0
tfidfvectorizer_ngram2,Robust covariance,0.9444444444444444,repeat,0.1
tfidfvectorizer_ngram2,Robust covariance,0.9444444444444444,spoof,1.0
tfidfvectorizer_ngram2,Robust covariance,0.9444444444444444,total,0.3342857142857143
tfidfvectorizer_ngram2,SGD One-Class SVM,1.0,delay,0.0
tfidfvectorizer_ngram2,SGD One-Class SVM,1.0,confusion,0.0
tfidfvectorizer_ngram2,SGD One-Class SVM,1.0,freeze,0.0
tfidfvectorizer_ngram2,SGD One-Class SVM,1.0,mimic,0.0
tfidfvectorizer_ngram2,SGD One-Class SVM,1.0,noise,0.0
tfidfvectorizer_ngram2,SGD One-Class SVM,1.0,repeat,0.0
tfidfvectorizer_ngram2,SGD One-Class SVM,1.0,spoof,0.0
tfidfvectorizer_ngram2,SGD One-Class SVM,1.0,total,0.0
tfidfvectorizer_ngram2,Local Outlier Factor,0.06666666666666667,delay,0.0
tfidfvectorizer_ngram2,Local Outlier Factor,0.06666666666666667,confusion,0.0
tfidfvectorizer_ngram2,Local Outlier Factor,0.06666666666666667,freeze,0.0
tfidfvectorizer_ngram2,Local Outlier Factor,0.06666666666666667,mimic,0.0
tfidfvectorizer_ngram2,Local Outlier Factor,0.06666666666666667,noise,0.0
tfidfvectorizer_ngram2,Local Outlier Factor,0.06666666666666667,repeat,0.0
tfidfvectorizer_ngram2,Local Outlier Factor,0.06666666666666667,spoof,0.0
tfidfvectorizer_ngram2,Local Outlier Factor,0.06666666666666667,total,0.0
tfidfvectorizer_ngram3,Isolation Forest,0.9,delay,0.07666666666666666
tfidfvectorizer_ngram3,Isolation Forest,0.9,confusion,0.29333333333333333
tfidfvectorizer_ngram3,Isolation Forest,0.9,freeze,0.07333333333333333
tfidfvectorizer_ngram3,Isolation Forest,0.9,mimic,0.31666666666666665
tfidfvectorizer_ngram3,Isolation Forest,0.9,noise,0.4766666666666667
tfidfvectorizer_ngram3,Isolation Forest,0.9,repeat,0.19
tfidfvectorizer_ngram3,Isolation Forest,0.9,spoof,0.5166666666666667
tfidfvectorizer_ngram3,Isolation Forest,0.9,total,0.2776190476190476
tfidfvectorizer_ngram3,One-Class SVM,0.8888888888888888,delay,0.11333333333333333
tfidfvectorizer_ngram3,One-Class SVM,0.8888888888888888,confusion,0.023333333333333334
tfidfvectorizer_ngram3,One-Class SVM,0.8888888888888888,freeze,0.08666666666666667
tfidfvectorizer_ngram3,One-Class SVM,0.8888888888888888,mimic,0.03
tfidfvectorizer_ngram3,One-Class SVM,0.8888888888888888,noise,1.0
tfidfvectorizer_ngram3,One-Class SVM,0.8888888888888888,repeat,0.09333333333333334
tfidfvectorizer_ngram3,One-Class SVM,0.8888888888888888,spoof,1.0
tfidfvectorizer_ngram3,One-Class SVM,0.8888888888888888,total,0.3352380952380952
tfidfvectorizer_ngram3,Robust covariance,0.9333333333333333,delay,0.08333333333333333
tfidfvectorizer_ngram3,Robust covariance,0.9333333333333333,confusion,0.06
tfidfvectorizer_ngram3,Robust covariance,0.9333333333333333,freeze,0.06666666666666667
